"Event","Return Type (Candidate/Senate Group)","Name","Total Electoral Expenditure","Broadcasting Cost","Publishing Cost","Display Ad Cost","Direct Mailing","Campaign Material Costs","Opinion Polls"
"2016 Federal election","Candidate","COCHRANE, Christopher Mark","400","0","0","0","400","0","0"
"2016 Federal election","Candidate","COFFEY, James Rennie","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COGAN, James Michael","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COHEN, Nicholas Paul","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COHN, Amanda","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COKER, Elizabeth Ann","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLBECK, Richard Mansell","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLBERT, Dianne Christine","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLE, Lisa Faye","106","106","0","0","0","0","0"
"2016 Federal election","Candidate","COLEFAX, Stanford Ronald","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLEMAN, David Bernard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLEMAN, Misha Louise","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLLINS, Francesca Eileen","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLLINS, Jacinta Mary Ann","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLLINS, Julie Maree","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COLOVIC, David","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COMPTON, David James","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CONNARD, Michael Nicholas","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CONNOLLY, Mark","42","0","42","0","0","0","0"
"2016 Federal election","Candidate","CONNOLLY, Michael John","4623","0","3080","0","1543","0","0"
"2016 Federal election","Candidate","CONROY, Patrick Martin","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CONROY, Stephen Michael","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CONSTANTINOU, Ethan Terence","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOK, Barry George","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOKE, Erin Dylan","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOMBE, Paul Gerard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOMBES, Gary John","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOPER, Andrew","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOPER, Elizabeth Anne","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOPER, Jai Michael","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOPER, John Ernest","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COOTE, Matthew Ross","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CORBOY, Martin Louis","10478","0","6089","0","4389","0","0"
"2016 Federal election","Candidate","CORMANN, Matthias Hubert Paul","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CORNISH, Marcus Arthur","9056","0","3641","0","0","5415","0"
"2016 Federal election","Candidate","COSGROVE, Lindsay David","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COSTELLO, Alexandra","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COTTAM, Elise Anne","5485","0","5485","0","0","0","0"
"2016 Federal election","Candidate","COTTER, Deborah Jane","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COTTER, Neil Thomas","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COULTON, Mark Maclean","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COX, Christopher John","1416","0","430","0","986","0","0"
"2016 Federal election","Candidate","COX, John Clarendon","15770","0","0","0","15770","0","0"
"2016 Federal election","Candidate","COX, Morgan","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","COX, Philip Gordon","3566","0","0","0","3566","0","0"
"2016 Federal election","Candidate","CRABB, Anna","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CRAIG, Anthony Gerard","1823","825","492","0","506","0","0"
"2016 Federal election","Candidate","CRAIG, Matthew Anthony","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CRANSTON, Richard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CRAWFORD, David Douglas","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CRAWFORD, Terence Michael","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CRESTANI, Rosalie Bianca","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CREWTHER, Christopher John","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CROW, Daniel","2465","201","0","0","1922","342","0"
"2016 Federal election","Candidate","CRUZE, Maree Ann","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CULLETON, Ioanna","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CULLETON, Rodney Norman","5434","0","0","0","5434","0","0"
"2016 Federal election","Candidate","CUMMING, Catherine","9123","0","0","0","9123","0","0"
"2016 Federal election","Candidate","CUMMINGS, Thomas James","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","CURTIS, Simon","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DABROWSKI, Edward Gregory","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DALGLIESH, Aidan Joseph","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DALLIMORE, Glen Matthew","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DALTON, Courtney","2057","0","255","1502","300","0","0"
"2016 Federal election","Candidate","DANBY, Michael David","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DANIELI, Robert","22881","2450","0","0","20431","0","0"
"2016 Federal election","Candidate","DANIELL, Nathan David","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","D'ARCY, Margaret Ruth","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DARR, Geoffrey Howard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DARRAGH, Matthew John","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DASTYARI, Sam","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVEY, Jeremy Peter","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVEY, Malcolm Lloyd","7349","0","4168","0","3181","0","0"
"2016 Federal election","Candidate","DAVIES, Richard Alan","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVIS, Glen Andrew","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVIS, John","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVIS, Kate Timms","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVIS, Peter James","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAVY, Jeffrey Ross","6000","0","6000","0","0","0","0"
"2016 Federal election","Candidate","DAVY, Vanlyn Jon","16976","0","15936","0","0","1040","0"
"2016 Federal election","Candidate","DAWES, Robert Graham","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DAY, Robert John","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DE JONGE, Robert","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DE KOK, Harriet Eleanor","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DE LIMA, Joaquim Eduardo","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DEAN, Jannean Elizabeth","34000","14000","10000","0","0","10000","0"
"2016 Federal election","Candidate","DELANEY, Martine Rose","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DENNY, Lyndal May","1100","0","0","0","1100","0","0"
"2016 Federal election","Candidate","DER SARKISSIAN, Berge Anthony","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DI NATALE, Richard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DICK, Dugald Milton","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DICKENSON, Mark Francis","110","0","0","0","110","0","0"
"2016 Federal election","Candidate","DICKSON, Robert Llewelyn","4600","500","500","0","3600","0","0"
"2016 Federal election","Candidate","DOBBY, Karen Joy","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOBSON, Michelle Anne","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DODD, Ashley James","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DODSON, Patrick Lionel","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOECKE, Geoffrey Michael","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOHERTY, James Gerard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOIDGE, Julieanne Lynette","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOIG, Meredith Anne","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOLAN, Hugh","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DONA, Anthony Cesare","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DONALD, Stuart Kenneth","1436","250","0","0","1186","0","0"
"2016 Federal election","Candidate","DONAYRE, Christine Agnes","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DONLON, Anita Erika","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DONNELLY, Cara Melissa","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DONNELLY, Matthew Thomas Anthony","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DORIAN, Angela","1100","0","1100","0","0","0","0"
"2016 Federal election","Candidate","DORIAN, Peter","2380","0","2380","0","0","0","0"
"2016 Federal election","Candidate","DOW, Nicholas Graeme","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DOWSON, Stacey Kathleen Georgena","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DREYFUS, Mark Alfred","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DRIESSEN, Andrew","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DRUM, Damian Kevin","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DUNCAN, Anthony Alan","10545","200","0","0","10345","0","0"
"2016 Federal election","Candidate","DUNIAM, Jonathon Roy","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DUTTON, Peter Craig","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DWYER, Colin Garfield","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DYER, Raymond Gavan","2750","0","0","0","2500","250","0"
"2016 Federal election","Candidate","DYKYJ, Jonathon Peter","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","DZIVINSKI, Luke Richard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EARLEY, Braedon Greer","10951","5690","0","0","3620","1641","0"
"2016 Federal election","Candidate","ECKEL, Brendan Gerard","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EDGECOMBE, Jacqueline","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EDWARDS, Carter","1733","0","0","0","1733","0","0"
"2016 Federal election","Candidate","EDWARDS, Daniel Wayne Barry","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EDWARDS, David","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EDWARDS, Sean Christopher","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EL-DAGHL, Lena","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELKINGTON, Gordon Bradley","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELLIOT, Maria Justine","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELLIS, Dianne Lynn","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELLIS, Katherine Margaret","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELLIS, Mark John Edward","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELLSMORE, Sylvie Gale","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ELVY, Jamie Warren","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EMANUEL, Kamala Jane","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EMMETT, Arthur John","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EMMS, Jonathan Andrew","3396","302","0","0","3094","0","0"
"2016 Federal election","Candidate","ENTSCH, Warren George","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ERVIN, Hadden Robert","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","ETHERIDGE, Susan Edith","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EUGARDE, Ian Bruce","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EVANS, Caitlin","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EVANS, Carmen Jane","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EVANS, Gillian Clare","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EVANS, Trevor Mark","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EWINGS, David Scott","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","EXCELL, Amanda","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FAINGES, Neil","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FALANGA, Ula","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FALINSKI, Jason George","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FALLA-RICKETTS, Kudra","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FANG, Wesley Joseph","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FARDELL, Nicholas Raymond","4094","0","0","0","3786","308","0"
"2016 Federal election","Candidate","FARGHER, Wenona Sara","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FARHAN, Adam","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FARRELL, Donald Edward","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FARRELL, Janise Marie","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FAWCETT, David Julian","71956","36667","18333","0","16956","0","0"
"2016 Federal election","Candidate","FEENEY, David","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FENELEY, Michael Patrick Peter","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FENT, David James","0","0","0","0","0","0","0"
"2016 Federal election","Candidate","FERGEUS, Joshua Paul","0","0","0","0","0","0","0"
